"","Class.L3","V1"
"1324","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23133629"
"1325","Metabolism_Lipid","ECB-GENEPAGE-23158006"
"1326","Adhesion_ECMLaminin","ECB-GENEPAGE-23164283"
"1327","Defensome_BiotransformationReductiveConjugative","ECB-GENEPAGE-23164278"
"1328","Histone_RepcationDepedent_Late","ECB-GENEPAGE-23043312"
"1329","Signaling_TGFB_Ligand","ECB-GENEPAGE-23150843"
"1330","Metabolism_Carbohydrate","ECB-GENEPAGE-23088961"
"1331","EggActivation","ECB-GENEPAGE-23047131"
"1332","Kinase_CAMK","ECB-GENEPAGE-23047131"
"1333","CalciumToolkit","ECB-GENEPAGE-23047131"
"1334","Immunity_ReceptorTLR","ECB-GENEPAGE-23051422"
"1335","Immunity_ReceptorTLR","ECB-GENEPAGE-23066448"
"1336","Immunity_ReceptorTLR","ECB-GENEPAGE-23051286"
"1337","ZNF","ECB-GENEPAGE-23121062"
"1338","Metabolism_AminoAcid","ECB-GENEPAGE-23181884"
"1339","Adhesion_ECMProteoglycan","ECB-GENEPAGE-23056220"
"1340","Nervous_Chemosensory","ECB-GENEPAGE-23074013"
"1341","GPCRRhodopsin_All","ECB-GENEPAGE-23074013"
"1342","Metabolism_Lipid","ECB-GENEPAGE-23044153"
"1343","Immunity_ReceptorOtherPRR","ECB-GENEPAGE-23179794"
"1344","EggActivation","ECB-GENEPAGE-23019556"
"1345","EggActivation","ECB-GENEPAGE-23102139"
"1346","CalciumToolkit","ECB-GENEPAGE-23019556"
"1347","CalciumToolkit","ECB-GENEPAGE-23102139"
"1348","Cytoskeleton_Tubulin","ECB-GENEPAGE-23183352"
"1349","EggActivation","ECB-GENEPAGE-23155549"
"1350","CalciumToolkit","ECB-GENEPAGE-23155549"
"1351","GTPase_Galpha","ECB-GENEPAGE-23155549"
"1352","Cytoskeleton_Myosin","ECB-GENEPAGE-23158012"
"1353","Cytoskeleton_Myosin","ECB-GENEPAGE-23158012"
"1354","Immunity_Signal","ECB-GENEPAGE-23054955"
"1355","Immunity_Signal","ECB-GENEPAGE-23054955"
"1356","Metabolism_AminoAcid","ECB-GENEPAGE-23077052"
"1357","Signaling_RTK_Receptor","ECB-GENEPAGE-23195366"
"1358","Nervous_GrowthFactorRelated","ECB-GENEPAGE-23195366"
"1359","Nervous_GrowthFactorRelated","ECB-GENEPAGE-23195366"
"1360","Signaling_RTK_Receptor","ECB-GENEPAGE-23195366"
"1361","Kinase_TK","ECB-GENEPAGE-23195366"
"1362","TF_Homeo","ECB-GENEPAGE-23028671"
"1363","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23138156"
"1364","Immunity_ReceptorScavenger","ECB-GENEPAGE-23138174"
"1365","Immunity_ReceptorNLR","ECB-GENEPAGE-23012225"
"1366","Immunity_ReceptorNLR","ECB-GENEPAGE-23012243"
"1367","Immunity_ReceptorNLR","ECB-GENEPAGE-23020078"
"1368","Immunity_ReceptorNLR","ECB-GENEPAGE-23032629"
"1369","Immunity_ReceptorNLR","ECB-GENEPAGE-23027666"
"1370","Immunity_ReceptorNLR","ECB-GENEPAGE-23033882"
"1371","Immunity_ReceptorNLR","ECB-GENEPAGE-23034693"
"1372","Immunity_ReceptorNLR","ECB-GENEPAGE-23027678"
"1373","Immunity_ReceptorNLR","ECB-GENEPAGE-23012235"
"1374","Immunity_ReceptorNLR","ECB-GENEPAGE-23032581"
"1375","Immunity_ReceptorNLR","ECB-GENEPAGE-23116149"
"1376","Signaling_Hedgehog","ECB-GENEPAGE-23151038"
"1377","Metabolism_AminoAcid","ECB-GENEPAGE-23162022"
"1378","Immunity_Signal","ECB-GENEPAGE-23128674"
"1379","GTPase_RhoRegulator_RhoGEFDH","ECB-GENEPAGE-23126688"
"1380","Immunity_ReceptorScavenger","ECB-GENEPAGE-23028088"
"1381","Immunity_ReceptorScavenger","ECB-GENEPAGE-23028088"
"1382","Immunity_ReceptorScavenger","ECB-GENEPAGE-23028084"
"1383","Immunity_ReceptorScavenger","ECB-GENEPAGE-23028088"
"1384","CellCycle","ECB-GENEPAGE-23053001"
"1385","Metabolism_InorganicIon","ECB-GENEPAGE-23154199"
"1386","Metabolism_InorganicIon","ECB-GENEPAGE-23154193"
"1387","Metabolism_AminoAcid","ECB-GENEPAGE-23120820"
"1388","Nervous_NeuropeptideRelated","ECB-GENEPAGE-23104232"
"1389","Metabolism_Carbohydrate","ECB-GENEPAGE-23078225"
"1390","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23131587"
"1391","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23131571"
"1392","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23131571"
"1393","Metalloprotease","ECB-GENEPAGE-23072653"
"1394","Metalloprotease","ECB-GENEPAGE-23020097"
"1395","Metalloprotease","ECB-GENEPAGE-23020101"
"1396","GPCRRhodopsin_All","ECB-GENEPAGE-23020107"
"1397","GPCRRhodopsin_All","ECB-GENEPAGE-23010188"
"1398","GPCRRhodopsin_All","ECB-GENEPAGE-23020114"
"1399","Nervous_Chemosensory","ECB-GENEPAGE-23020107"
"1400","Nervous_Chemosensory","ECB-GENEPAGE-23010188"
"1401","Nervous_Chemosensory","ECB-GENEPAGE-23020114"
"1402","GPCRRhodopsin_All","ECB-GENEPAGE-23010188"
"1403","GPCRRhodopsin_All","ECB-GENEPAGE-23020107"
"1404","GPCRRhodopsin_All","ECB-GENEPAGE-23020114"
"1405","Metabolism_AminoAcid","ECB-GENEPAGE-23154025"
"1406","Cytoskeleton_Dynein","ECB-GENEPAGE-23026097"
"1407","Immunity_ReceptorScavenger","ECB-GENEPAGE-23115390"
"1408","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23017566"
"1409","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23118379"
"1410","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23017557"
"1411","TF_Homeo","ECB-GENEPAGE-23143018"
"1412","Signaling_Hedgehog","ECB-GENEPAGE-23134833"
"1413","Metabolism_Lipid","ECB-GENEPAGE-23075648"
"1414","TF_bHLH","ECB-GENEPAGE-23061003"
"1415","Nervous_TF","ECB-GENEPAGE-23061003"
"1416","Nervous_Chemosensory","ECB-GENEPAGE-23193801"
"1417","GPCRRhodopsin_All","ECB-GENEPAGE-23193801"
"1418","Kinase_TK","ECB-GENEPAGE-23193755"
"1419","Signaling_RTK_Docking","ECB-GENEPAGE-23193755"
"1420","Adhesion_ReceptorIntegrin","ECB-GENEPAGE-23098801"
"1421","GTPase_RhoRegulator_RhoGEFDH","ECB-GENEPAGE-23043218"
"1422","Immunity_ReceptorNLR","ECB-GENEPAGE-23088648"
"1423","Immunity_ReceptorNLR","ECB-GENEPAGE-23031871"
"1424","Immunity_ReceptorNLR","ECB-GENEPAGE-23031851"
"1425","Immunity_ReceptorNLR","ECB-GENEPAGE-23127369"
"1426","Nervous_Chemosensory","ECB-GENEPAGE-23081766"
"1427","GPCRRhodopsin_All","ECB-GENEPAGE-23081766"
"1428","Metalloprotease","ECB-GENEPAGE-23061219"
"1429","Adhesion_ReceptorCadherin","ECB-GENEPAGE-23041162"
"1430","Adhesion_ReceptorCadherin","ECB-GENEPAGE-23041166"
"1431","Adhesion_ReceptorCadherin","ECB-GENEPAGE-23041121"
"1432","Adhesion_ReceptorCadherin","ECB-GENEPAGE-23041157"
"1433","Defensome_TransporterABC","ECB-GENEPAGE-23185265"
"1434","Defensome_TransporterABC","ECB-GENEPAGE-23050491"
"1435","Immunity_ReceptorScavenger","ECB-GENEPAGE-23019048"
"1436","Immunity_ReceptorScavenger","ECB-GENEPAGE-23019044"
"1437","GTPase_Ras_Ras","ECB-GENEPAGE-23110636"
"1438","Immunity_ReceptorScavenger","ECB-GENEPAGE-23109879"
"1439","Immunity_Signal","ECB-GENEPAGE-23054756"
"1440","Metalloprotease","ECB-GENEPAGE-23189039"
"1441","Metalloprotease","ECB-GENEPAGE-23189032"
"1442","Metalloprotease","ECB-GENEPAGE-23189048"
"1443","Metalloprotease","ECB-GENEPAGE-23189048"
"1444","Metalloprotease","ECB-GENEPAGE-23189048"
"1445","Oogenesis","ECB-GENEPAGE-23111092"
"1446","Oogenesis","ECB-GENEPAGE-23026008"
"1447","Metabolism_AminoAcid","ECB-GENEPAGE-23111092"
"1448","Metabolism_AminoAcid","ECB-GENEPAGE-23026008"
"1449","Metabolism_Lipid","ECB-GENEPAGE-23100179"
"1450","Metabolism_Energy","ECB-GENEPAGE-23069750"
"1451","Immunity_ReceptorTLR","ECB-GENEPAGE-23125552"
"1452","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23191120"
"1453","TF_ZNF","ECB-GENEPAGE-23102326"
"1454","ZNF","ECB-GENEPAGE-23102326"
"1455","Immunity_ReceptorTLR","ECB-GENEPAGE-23019400"
"1456","Immunity_ReceptorTLR","ECB-GENEPAGE-23125813"
"1457","CalciumToolkit","ECB-GENEPAGE-23037362"
"1458","EggActivation","ECB-GENEPAGE-23037362"
"1459","Kinase_CAMK","ECB-GENEPAGE-23037362"
"1460","Metalloprotease","ECB-GENEPAGE-23109095"
"1461","Immunity_ReceptorScavenger","ECB-GENEPAGE-23188300"
"1462","Immunity_ReceptorNLR","ECB-GENEPAGE-23031830"
"1463","Immunity_ReceptorNLR","ECB-GENEPAGE-23031819"
"1464","EggActivation","ECB-GENEPAGE-23132057"
"1465","TranslationFactor","ECB-GENEPAGE-23132057"
"1466","Nervous_SynapticVesicleRelease","ECB-GENEPAGE-23173938"
"1467","Nervous_NeurotransmitterRelated","ECB-GENEPAGE-23158640"
"1468","Phosphatase_Tyrosine","ECB-GENEPAGE-23146024"
"1469","Nervous_SynapticVesicleRelease","ECB-GENEPAGE-23019616"
"1470","Metabolism_Coenzyme","ECB-GENEPAGE-23166742"
"1471","Metabolism_AminoAcid","ECB-GENEPAGE-23184030"
"1472","Metabolism_AminoAcid","ECB-GENEPAGE-23184025"
"1473","Nervous_TF","ECB-GENEPAGE-23094567"
"1474","TF_Sox/HMG","ECB-GENEPAGE-23094567"
"1475","Metabolism_InorganicIon","ECB-GENEPAGE-23104896"
"1476","CalciumToolkit","ECB-GENEPAGE-23126029"
"1477","CalciumToolkit","ECB-GENEPAGE-23179304"
"1478","EggActivation","ECB-GENEPAGE-23126029"
"1479","EggActivation","ECB-GENEPAGE-23179304"
"1480","GPCRRhodopsin_All","ECB-GENEPAGE-23067246"
"1481","Nervous_Chemosensory","ECB-GENEPAGE-23067246"
"1482","Metabolism_Energy","ECB-GENEPAGE-23142474"
"1483","CalciumToolkit","ECB-GENEPAGE-23019999"
"1484","Metabolism_AminoAcid","ECB-GENEPAGE-23095152"
"1485","Kinase_RGC","ECB-GENEPAGE-23067696"
"1486","Metabolism_Nucleotide","ECB-GENEPAGE-23067696"
"1487","Adhesion_ECMOther","ECB-GENEPAGE-23067717"
"1488","Adhesion_ECMNeural","ECB-GENEPAGE-23067717"
"1489","Nervous_SynapticVesicleRelease","ECB-GENEPAGE-23067736"
"1490","Metabolism_Energy","ECB-GENEPAGE-23142980"
"1491","Adhesion_ECMProteoglycan","ECB-GENEPAGE-23144484"
"1492","Defensome_BiotransformationReductiveConjugative","ECB-GENEPAGE-23097225"
"1493","Cytoskeleton_Tubulin","ECB-GENEPAGE-23107635"
"1494","Metabolism_Carbohydrate","ECB-GENEPAGE-23148442"
"1495","Metabolism_Carbohydrate","ECB-GENEPAGE-23148442"
"1496","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23022334"
"1497","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23162635"
"1498","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23022328"
"1499","Immunity_TF","ECB-GENEPAGE-23022377"
"1500","TF_Smad","ECB-GENEPAGE-23022377"
"1501","Signaling_TGFB_SmadRelated","ECB-GENEPAGE-23022377"
"1502","Metabolism_Carbohydrate","ECB-GENEPAGE-23162624"
"1503","CellCycle","ECB-GENEPAGE-23186973"
"1504","Phosphatase_SerineThreonine","ECB-GENEPAGE-23058698"
"1505","GPCRRhodopsin_All","ECB-GENEPAGE-23077031"
"1506","Metabolism_Nucleotide","ECB-GENEPAGE-23072307"
"1507","Immunity_ReceptorTLR","ECB-GENEPAGE-23126225"
"1508","Metabolism_Coenzyme","ECB-GENEPAGE-23022719"
"1509","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23022712"
"1510","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23162986"
"1511","Signaling_WntFzd","ECB-GENEPAGE-23178061"
"1512","Signaling_Hedgehog","ECB-GENEPAGE-23178061"
"1513","Immunity_ReceptorNLR","ECB-GENEPAGE-23191042"
"1514","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23010144"
"1515","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23136885"
"1516","Immunity_ReceptorTLR","ECB-GENEPAGE-23121172"
"1517","GPCRRhodopsin_All","ECB-GENEPAGE-23105944"
"1518","Signaling_TGFB_SmadInteract","ECB-GENEPAGE-23105927"
"1519","TF_Homeo","ECB-GENEPAGE-23105927"
"1520","Metabolism_Coenzyme","ECB-GENEPAGE-23164342"
"1521","Cytoskeleton_Dynein","ECB-GENEPAGE-23064222"
"1522","Metabolism_Nucleotide","ECB-GENEPAGE-23074941"
"1523","GPCRRhodopsin_All","ECB-GENEPAGE-23095171"
"1524","Nervous_NeuropeptideRelated","ECB-GENEPAGE-23095171"
"1525","CellCycle","ECB-GENEPAGE-23021867"
"1526","Defensome_Antioxidant","ECB-GENEPAGE-23021862"
"1527","Defensome_Antioxidant","ECB-GENEPAGE-23138007"
"1528","Metabolism_Carbohydrate","ECB-GENEPAGE-23151424"
"1529","Nervous_NeuropeptideRelated","ECB-GENEPAGE-23151430"
"1530","Metabolism_Energy","ECB-GENEPAGE-23151399"
"1531","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23151387"
"1532","Defensome_TransporterIon","ECB-GENEPAGE-23151387"
"1533","Kinase_CAMK","ECB-GENEPAGE-23187655"
"1534","Nervous_TF","ECB-GENEPAGE-23045792"
"1535","TF_bzip","ECB-GENEPAGE-23045792"
"1536","Metabolism_AminoAcid","ECB-GENEPAGE-23175263"
"1537","Nervous_Chemosensory","ECB-GENEPAGE-23059906"
"1538","GPCRRhodopsin_All","ECB-GENEPAGE-23059906"
"1539","Defensome_MetalDetoxification","ECB-GENEPAGE-23059894"
"1540","GTPase_Ras_Rab","ECB-GENEPAGE-23044846"
"1541","GTPase_Ras_Rab","ECB-GENEPAGE-23044942"
"1542","TranslationFactor","ECB-GENEPAGE-23044933"
"1543","Kinase_Atypical","ECB-GENEPAGE-23044933"
"1544","Metabolism_Energy","ECB-GENEPAGE-23044895"
"1545","Metabolism_Energy","ECB-GENEPAGE-23044920"
"1546","Metabolism_Energy","ECB-GENEPAGE-23044951"
"1547","Metabolism_Energy","ECB-GENEPAGE-23044933"
"1548","GPCRRhodopsin_All","ECB-GENEPAGE-23111948"
"1549","Nervous_Chemosensory","ECB-GENEPAGE-23111948"
"1550","Metabolism_Lipid","ECB-GENEPAGE-23111421"
"1551","Metabolism_Lipid","ECB-GENEPAGE-23026218"
"1552","Defensome_BiotransformationReductiveConjugative","ECB-GENEPAGE-23134093"
"1553","Defensome_BiotransformationReductiveConjugative","ECB-GENEPAGE-23134093"
"1554","Defensome_BiotransformationReductiveConjugative","ECB-GENEPAGE-23134093"
"1555","Signaling_RTK_Docking","ECB-GENEPAGE-23023478"
"1556","Signaling_RTK_Docking","ECB-GENEPAGE-23070822"
"1557","Metabolism_Carbohydrate","ECB-GENEPAGE-23070813"
"1558","Metabolism_Carbohydrate","ECB-GENEPAGE-23023466"
"1559","Oogenesis","ECB-GENEPAGE-23135496"
"1560","GTPase_Ras_Ras","ECB-GENEPAGE-23110636"
"1561","Metabolism_AminoAcid","ECB-GENEPAGE-23064557"
"1562","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23027474"
"1563","GPCRRhodopsin_All","ECB-GENEPAGE-23027470"
"1564","Metabolism_AminoAcid","ECB-GENEPAGE-23187300"
"1565","Metabolism_AminoAcid","ECB-GENEPAGE-23187300"
"1566","Metabolism_AminoAcid","ECB-GENEPAGE-23187300"
"1567","Cytoskeleton_IntermediateFilament","ECB-GENEPAGE-23095039"
"1568","Metabolism_Carbohydrate","ECB-GENEPAGE-23191729"
"1569","Immunity_Signal","ECB-GENEPAGE-23151197"
"1570","Kinase_Other","ECB-GENEPAGE-23151257"
"1571","TF_NR","ECB-GENEPAGE-23151209"
"1572","Defensome_Sensor","ECB-GENEPAGE-23151209"
"1573","Adhesion_ECMCollagen","ECB-GENEPAGE-23139498"
"1574","Phosphatase_Tyrosine","ECB-GENEPAGE-23023105"
"1575","Defensome_HSP","ECB-GENEPAGE-23047122"
"1576","Immunity_Coagulation_Coagulation","ECB-GENEPAGE-23020266"
"1577","Immunity_Coagulation_Coagulation","ECB-GENEPAGE-23020275"
"1578","Nervous_TF","ECB-GENEPAGE-23190415"
"1579","TF_Forkhead","ECB-GENEPAGE-23190415"
"1580","Adhesion_ReceptorCadherin","ECB-GENEPAGE-23040966"
"1581","Immunity_Signal","ECB-GENEPAGE-23156254"
"1582","Metabolism_Carbohydrate","ECB-GENEPAGE-23132613"
"1583","Metabolism_AminoAcid","ECB-GENEPAGE-23132596"
"1584","GPCRRhodopsin_All","ECB-GENEPAGE-23081342"
"1585","Nervous_Chemosensory","ECB-GENEPAGE-23081342"
"1586","GPCRRhodopsin_All","ECB-GENEPAGE-23012680"
"1587","Nervous_Chemosensory","ECB-GENEPAGE-23012680"
"1588","Nervous_Chemosensory","ECB-GENEPAGE-23012680"
"1589","GPCRRhodopsin_All","ECB-GENEPAGE-23012680"
"1590","GPCRRhodopsin_All","ECB-GENEPAGE-23012680"
"1591","Nervous_Chemosensory","ECB-GENEPAGE-23012680"
"1592","GPCRRhodopsin_All","ECB-GENEPAGE-23012680"
"1593","Nervous_Chemosensory","ECB-GENEPAGE-23012680"
"1594","Nervous_Chemosensory","ECB-GENEPAGE-23081338"
"1595","GPCRRhodopsin_All","ECB-GENEPAGE-23081338"
"1596","GPCRRhodopsin_All","ECB-GENEPAGE-23081360"
"1597","Nervous_Chemosensory","ECB-GENEPAGE-23081360"
"1598","Nervous_Chemosensory","ECB-GENEPAGE-23081352"
"1599","GPCRRhodopsin_All","ECB-GENEPAGE-23081352"
"1600","GPCRRhodopsin_All","ECB-GENEPAGE-23012684"
"1601","Nervous_Chemosensory","ECB-GENEPAGE-23081360"
"1602","GPCRRhodopsin_All","ECB-GENEPAGE-23081360"
"1603","GPCRRhodopsin_All","ECB-GENEPAGE-23081360"
"1604","Nervous_Chemosensory","ECB-GENEPAGE-23081360"
"1605","Nervous_Chemosensory","ECB-GENEPAGE-23081352"
"1606","GPCRRhodopsin_All","ECB-GENEPAGE-23081352"
"1607","Metabolism_Carbohydrate","ECB-GENEPAGE-23179693"
"1608","Kinase_Other","ECB-GENEPAGE-23134124"
"1609","TF_Homeo","ECB-GENEPAGE-23038951"
"1610","Nervous_Placode","ECB-GENEPAGE-23038951"
"1611","TF_Homeo","ECB-GENEPAGE-23038964"
"1612","Nervous_Placode","ECB-GENEPAGE-23038964"
"1613","Histone_RepcationDepedent_Late","ECB-GENEPAGE-23152456"
"1614","Nervous_NeuropeptideRelated","ECB-GENEPAGE-23174768"
"1615","CalciumToolkit","ECB-GENEPAGE-23174768"
"1616","GPCRRhodopsin_All","ECB-GENEPAGE-23174768"
"1617","Metabolism_AminoAcid","ECB-GENEPAGE-23051149"
"1618","Metabolism_AminoAcid","ECB-GENEPAGE-23051318"
"1619","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23129410"
"1620","Signaling_Notch","ECB-GENEPAGE-23064796"
"1621","Metabolism_AminoAcid","ECB-GENEPAGE-23192510"
"1622","Cytoskeleton_MicrotubuleAssociated","ECB-GENEPAGE-23192542"
"1623","GPCRRhodopsin_All","ECB-GENEPAGE-23192550"
"1624","Kinase_CMGC","ECB-GENEPAGE-23176910"
"1625","Immunity_ReceptorScavenger","ECB-GENEPAGE-23034995"
"1626","Immunity_ReceptorScavenger","ECB-GENEPAGE-23035008"
"1627","Immunity_ReceptorScavenger","ECB-GENEPAGE-23035004"
"1628","Metabolism_Lipid","ECB-GENEPAGE-23181129"
"1629","Immunity_ReceptorTLR","ECB-GENEPAGE-23074018"
"1630","Metabolism_InorganicIon","ECB-GENEPAGE-23149048"
"1631","Nervous_SynapticVesicleRelease","ECB-GENEPAGE-23180132"
"1632","Immunity_Signal","ECB-GENEPAGE-23166627"
"1633","Kinase_Other","ECB-GENEPAGE-23166627"
"1634","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23114716"
"1635","Metalloprotease","ECB-GENEPAGE-23061219"
"1636","Kinase_Other","ECB-GENEPAGE-23183630"
"1637","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23112669"
"1638","Defensome_TransporterABC","ECB-GENEPAGE-23112669"
"1639","Metabolism_Energy","ECB-GENEPAGE-23182265"
"1640","Metabolism_AminoAcid","ECB-GENEPAGE-23182257"
"1641","Nervous_Retinal","ECB-GENEPAGE-23078777"
"1642","Immunity_TF","ECB-GENEPAGE-23078777"
"1643","Signaling_TGFB_SmadInteract","ECB-GENEPAGE-23078777"
"1644","TF_bHLH","ECB-GENEPAGE-23078777"
"1645","Nervous_TF","ECB-GENEPAGE-23078777"
"1646","Nervous_Placode","ECB-GENEPAGE-23078777"
"1647","Metalloprotease","ECB-GENEPAGE-23038713"
"1648","Defensome_Sensor","ECB-GENEPAGE-23147576"
"1649","TF_NR","ECB-GENEPAGE-23147576"
"1650","GPCRRhodopsin_All","ECB-GENEPAGE-23108295"
"1651","Adhesion_ReceptorLRR","ECB-GENEPAGE-23108295"
"1652","Nervous_Chemosensory","ECB-GENEPAGE-23193838"
"1653","GPCRRhodopsin_All","ECB-GENEPAGE-23193838"
"1654","Nervous_Chemosensory","ECB-GENEPAGE-23193842"
"1655","GPCRRhodopsin_All","ECB-GENEPAGE-23193842"
"1656","Nervous_Chemosensory","ECB-GENEPAGE-23193830"
"1657","GPCRRhodopsin_All","ECB-GENEPAGE-23193830"
"1658","GPCRRhodopsin_All","ECB-GENEPAGE-23193830"
"1659","Nervous_Chemosensory","ECB-GENEPAGE-23193830"
"1660","GPCRRhodopsin_All","ECB-GENEPAGE-23193830"
"1661","GPCRRhodopsin_All","ECB-GENEPAGE-23193834"
"1662","Metabolism_Carbohydrate","ECB-GENEPAGE-23141429"
"1663","Metabolism_Carbohydrate","ECB-GENEPAGE-23014124"
"1664","Signaling_RTK_Receptor","ECB-GENEPAGE-23034807"
"1665","Signaling_RTK_Receptor","ECB-GENEPAGE-23034954"
"1666","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23034807"
"1667","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23034954"
"1668","Signaling_RTK_Receptor","ECB-GENEPAGE-23034954"
"1669","Signaling_RTK_Receptor","ECB-GENEPAGE-23034807"
"1670","Kinase_TK","ECB-GENEPAGE-23034954"
"1671","Kinase_TK","ECB-GENEPAGE-23034807"
"1672","Metabolism_Lipid","ECB-GENEPAGE-23191087"
"1673","Metabolism_InorganicIon","ECB-GENEPAGE-23191056"
"1674","GPCRRhodopsin_All","ECB-GENEPAGE-23081360"
"1675","Nervous_Chemosensory","ECB-GENEPAGE-23081360"
"1676","Nervous_Chemosensory","ECB-GENEPAGE-23012684"
"1677","Nervous_Chemosensory","ECB-GENEPAGE-23081364"
"1678","GPCRRhodopsin_All","ECB-GENEPAGE-23012684"
"1679","GPCRRhodopsin_All","ECB-GENEPAGE-23081364"
"1680","GPCRRhodopsin_All","ECB-GENEPAGE-23081352"
"1681","Nervous_Chemosensory","ECB-GENEPAGE-23081352"
"1682","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23089616"
"1683","Metalloprotease","ECB-GENEPAGE-23167535"
"1684","Nervous_Chemosensory","ECB-GENEPAGE-23179054"
"1685","GPCRRhodopsin_All","ECB-GENEPAGE-23179054"
"1686","Metabolism_AminoAcid","ECB-GENEPAGE-23145543"
"1687","TF_Homeo","ECB-GENEPAGE-23142138"
"1688","Metabolism_Carbohydrate","ECB-GENEPAGE-23168593"
"1689","Kinase_CMGC","ECB-GENEPAGE-23168593"
"1690","CellCycle","ECB-GENEPAGE-23168593"
"1691","Immunity_ReceptorTLR","ECB-GENEPAGE-23128016"
"1692","Immunity_ReceptorTLR","ECB-GENEPAGE-23128011"
"1693","Metabolism_Energy","ECB-GENEPAGE-23074575"
"1694","Metabolism_Coenzyme","ECB-GENEPAGE-23074561"
"1695","Metabolism_Energy","ECB-GENEPAGE-23074842"
"1696","ZNF","ECB-GENEPAGE-23110875"
"1697","GPCRRhodopsin_All","ECB-GENEPAGE-23076769"
"1698","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23076769"
"1699","ZNF","ECB-GENEPAGE-23012498"
"1700","ZNF","ECB-GENEPAGE-23012498"
"1701","Metabolism_Energy","ECB-GENEPAGE-23061739"
"1702","Kinase_Atypical","ECB-GENEPAGE-23061733"
"1703","Metabolism_Energy","ECB-GENEPAGE-23088919"
"1704","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23131404"
"1705","GPCRRhodopsin_All","ECB-GENEPAGE-23084601"
"1706","Adhesion_ReceptorLRR","ECB-GENEPAGE-23084601"
"1707","TranslationFactor","ECB-GENEPAGE-23163997"
"1708","TF_bzip","ECB-GENEPAGE-23163984"
"1709","CalciumToolkit","ECB-GENEPAGE-23088803"
"1710","Metabolism_Lipid","ECB-GENEPAGE-23024496"
"1711","Metabolism_Lipid","ECB-GENEPAGE-23024496"
"1712","Metabolism_Lipid","ECB-GENEPAGE-23024490"
"1713","Biomineralization_SpiculeMatrix","ECB-GENEPAGE-23087892"
"1714","Immunity_EffectorComplement","ECB-GENEPAGE-23087898"
"1715","Biomineralization_SpiculeMatrix","ECB-GENEPAGE-23087898"
"1716","Metabolism_Carbohydrate","ECB-GENEPAGE-23087886"
"1717","Immunity_ReceptorNLR","ECB-GENEPAGE-23032104"
"1718","Metabolism_Carbohydrate","ECB-GENEPAGE-23096643"
"1719","Defensome_MetalDetoxification","ECB-GENEPAGE-23092706"
"1720","Metabolism_InorganicIon","ECB-GENEPAGE-23092706"
"1721","Oogenesis","ECB-GENEPAGE-23092706"
"1722","Metabolism_InorganicIon","ECB-GENEPAGE-23013854"
"1723","CalciumToolkit","ECB-GENEPAGE-23011719"
"1724","Metabolism_AminoAcid","ECB-GENEPAGE-23185716"
"1725","Metalloprotease","ECB-GENEPAGE-23023509"
"1726","Metalloprotease","ECB-GENEPAGE-23070849"
"1727","Nervous_VGIC","ECB-GENEPAGE-23177303"
"1728","Metalloprotease","ECB-GENEPAGE-23125527"
"1729","Metabolism_Nucleotide","ECB-GENEPAGE-23139528"
"1730","Metabolism_Lipid","ECB-GENEPAGE-23180416"
"1731","Signaling_WntFzd","ECB-GENEPAGE-23180425"
"1732","Nervous_Chemosensory","ECB-GENEPAGE-23102544"
"1733","GPCRRhodopsin_All","ECB-GENEPAGE-23102544"
"1734","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23191120"
"1735","Defensome_TransporterIon","ECB-GENEPAGE-23082730"
"1736","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23082730"
"1737","Metabolism_Lipid","ECB-GENEPAGE-23029676"
"1738","Immunity_ReceptorTLR","ECB-GENEPAGE-23125813"
"1739","Kinase_CMGC","ECB-GENEPAGE-23095625"
"1740","Kinase_AGC","ECB-GENEPAGE-23037026"
"1741","Kinase_CAMK","ECB-GENEPAGE-23026050"
"1742","Kinase_CAMK","ECB-GENEPAGE-23111132"
