"","PATHWAY","V1"
"9207","spu01100","ECB-GENEPAGE-23136031"
"9208","spu00564","ECB-GENEPAGE-23136031"
"9209","spu00565","ECB-GENEPAGE-23136031"
"9210","spu03410","ECB-GENEPAGE-23155842"
"9211","spu02010","ECB-GENEPAGE-23026609"
"9212","spu04144","ECB-GENEPAGE-23042668"
"9213","spu00380","ECB-GENEPAGE-23140831"
"9214","spu01100","ECB-GENEPAGE-23140831"
"9215","spu01240","ECB-GENEPAGE-23140831"
"9216","spu00630","ECB-GENEPAGE-23140831"
"9217","spu04120","ECB-GENEPAGE-23182218"
"9218","spu04144","ECB-GENEPAGE-23182218"
"9219","spu04080","ECB-GENEPAGE-23169254"
"9220","spu04120","ECB-GENEPAGE-23164666"
"9221","spu03008","ECB-GENEPAGE-23010854"
"9222","spu03015","ECB-GENEPAGE-23147066"
"9223","spu00600","ECB-GENEPAGE-23054850"
"9224","spu01100","ECB-GENEPAGE-23054850"
"9225","spu03022","ECB-GENEPAGE-23160619"
"9226","spu04140","ECB-GENEPAGE-23048954"
"9227","spu03018","ECB-GENEPAGE-23011375"
"9228","spu03013","ECB-GENEPAGE-23039266"
"9229","spu04150","ECB-GENEPAGE-23039266"
"9230","spu04142","ECB-GENEPAGE-23038038"
"9231","spu04146","ECB-GENEPAGE-23048791"
"9232","spu01100","ECB-GENEPAGE-23048791"
"9233","spu00590","ECB-GENEPAGE-23048791"
"9234","spu00620","ECB-GENEPAGE-23182290"
"9235","spu01100","ECB-GENEPAGE-23182290"
"9236","spu00010","ECB-GENEPAGE-23182290"
"9237","spu00020","ECB-GENEPAGE-23182290"
"9238","spu04068","ECB-GENEPAGE-23182290"
"9239","spu03460","ECB-GENEPAGE-23012796"
"9240","spu03030","ECB-GENEPAGE-23012796"
"9241","spu03430","ECB-GENEPAGE-23012796"
"9242","spu03440","ECB-GENEPAGE-23012796"
"9243","spu03420","ECB-GENEPAGE-23012796"
"9244","spu00534","ECB-GENEPAGE-23118184"
"9245","spu00600","ECB-GENEPAGE-23120730"
"9246","spu01100","ECB-GENEPAGE-23120730"
"9247","spu00565","ECB-GENEPAGE-23120730"
"9248","spu03022","ECB-GENEPAGE-23082942"
"9249","spu04144","ECB-GENEPAGE-23089978"
"9250","spu03040","ECB-GENEPAGE-23150516"
"9251","spu00601","ECB-GENEPAGE-23026823"
"9252","spu01100","ECB-GENEPAGE-23026823"
"9253","spu01100","ECB-GENEPAGE-23067010"
"9254","spu00650","ECB-GENEPAGE-23067010"
"9255","spu03010","ECB-GENEPAGE-23141285"
"9256","spu01100","ECB-GENEPAGE-23171200"
"9257","spu00270","ECB-GENEPAGE-23171200"
"9258","spu00260","ECB-GENEPAGE-23171200"
"9259","spu03018","ECB-GENEPAGE-23185250"
"9260","spu00592","ECB-GENEPAGE-23061557"
"9261","spu01100","ECB-GENEPAGE-23061557"
"9262","spu00590","ECB-GENEPAGE-23061557"
"9263","spu00565","ECB-GENEPAGE-23061557"
"9264","spu00564","ECB-GENEPAGE-23061557"
"9265","spu04141","ECB-GENEPAGE-23083820"
"9266","spu00513","ECB-GENEPAGE-23083820"
"9267","spu00510","ECB-GENEPAGE-23083820"
"9268","spu01100","ECB-GENEPAGE-23083820"
"9269","spu04120","ECB-GENEPAGE-23188603"
"9270","spu04145","ECB-GENEPAGE-23175713"
"9271","spu04150","ECB-GENEPAGE-23175713"
"9272","spu04142","ECB-GENEPAGE-23175713"
"9273","spu00190","ECB-GENEPAGE-23175713"
"9274","spu01100","ECB-GENEPAGE-23175713"
"9275","spu01100","ECB-GENEPAGE-23115325"
"9276","spu00260","ECB-GENEPAGE-23115325"
"9277","spu04144","ECB-GENEPAGE-23139597"
"9278","spu04310","ECB-GENEPAGE-23183602"
"9279","spu03030","ECB-GENEPAGE-23147564"
"9280","spu04140","ECB-GENEPAGE-23139721"
"9281","spu04144","ECB-GENEPAGE-23139721"
"9282","spu00350","ECB-GENEPAGE-23140360"
"9283","spu01100","ECB-GENEPAGE-23140360"
"9284","spu01100","ECB-GENEPAGE-23038852"
"9285","spu00980","ECB-GENEPAGE-23038852"
"9286","spu00590","ECB-GENEPAGE-23038852"
"9287","spu00982","ECB-GENEPAGE-23038852"
"9288","spu00480","ECB-GENEPAGE-23038852"
"9289","spu02010","ECB-GENEPAGE-23164323"
"9290","spu03460","ECB-GENEPAGE-23073466"
"9291","spu04142","ECB-GENEPAGE-23085983"
"9292","spu01100","ECB-GENEPAGE-23085983"
"9293","spu00531","ECB-GENEPAGE-23085983"
"9294","spu03450","ECB-GENEPAGE-23096138"
"9295","spu04080","ECB-GENEPAGE-23091812"
"9296","spu04142","ECB-GENEPAGE-23074842"
"9297","spu00440","ECB-GENEPAGE-23053697"
"9298","spu00564","ECB-GENEPAGE-23053697"
"9299","spu01100","ECB-GENEPAGE-23053697"
"9300","spu00190","ECB-GENEPAGE-23134681"
"9301","spu01100","ECB-GENEPAGE-23134681"
"9302","spu03030","ECB-GENEPAGE-23071901"
"9303","spu03410","ECB-GENEPAGE-23071901"
"9304","spu03420","ECB-GENEPAGE-23071901"
"9305","spu03430","ECB-GENEPAGE-23071901"
"9306","spu03008","ECB-GENEPAGE-23023724"
"9307","spu00980","ECB-GENEPAGE-23139201"
"9308","spu00983","ECB-GENEPAGE-23139201"
"9309","spu00982","ECB-GENEPAGE-23139201"
"9310","spu00480","ECB-GENEPAGE-23139201"
"9311","spu01100","ECB-GENEPAGE-23139201"
"9312","spu04080","ECB-GENEPAGE-23179054"
"9313","spu00062","ECB-GENEPAGE-23081620"
"9314","spu04146","ECB-GENEPAGE-23157946"
"9315","spu03013","ECB-GENEPAGE-23024695"
"9316","spu03022","ECB-GENEPAGE-23062569"
"9317","spu01212","ECB-GENEPAGE-23041607"
"9318","spu01100","ECB-GENEPAGE-23041607"
"9319","spu00071","ECB-GENEPAGE-23041607"
"9320","spu04146","ECB-GENEPAGE-23041607"
"9321","spu00061","ECB-GENEPAGE-23041607"
"9322","spu01100","ECB-GENEPAGE-23157964"
"9323","spu00513","ECB-GENEPAGE-23157964"
"9324","spu03050","ECB-GENEPAGE-23091400"
"9325","spu03020","ECB-GENEPAGE-23166333"
"9326","spu03050","ECB-GENEPAGE-23178598"
"9327","spu01100","ECB-GENEPAGE-23164444"
"9328","spu00510","ECB-GENEPAGE-23164444"
"9329","spu04330","ECB-GENEPAGE-23025825"
"9330","spu04146","ECB-GENEPAGE-23014693"
"9331","spu02010","ECB-GENEPAGE-23014693"
"9332","spu00410","ECB-GENEPAGE-23087657"
"9333","spu01100","ECB-GENEPAGE-23087657"
"9334","spu00640","ECB-GENEPAGE-23087657"
"9335","spu04146","ECB-GENEPAGE-23087657"
"9336","spu03015","ECB-GENEPAGE-23126970"
"9337","spu00534","ECB-GENEPAGE-23051440"
"9338","spu04142","ECB-GENEPAGE-23066116"
"9339","spu00511","ECB-GENEPAGE-23066116"
"9340","spu04146","ECB-GENEPAGE-23034513"
"9341","spu01100","ECB-GENEPAGE-23192683"
"9342","spu00310","ECB-GENEPAGE-23192683"
"9343","spu04141","ECB-GENEPAGE-23029556"
"9344","spu00510","ECB-GENEPAGE-23143259"
"9345","spu00730","ECB-GENEPAGE-23015806"
"9346","spu01240","ECB-GENEPAGE-23015806"
"9347","spu01100","ECB-GENEPAGE-23015806"
"9348","spu00230","ECB-GENEPAGE-23015806"
"9349","spu00534","ECB-GENEPAGE-23172335"
"9350","spu04150","ECB-GENEPAGE-23115265"
"9351","spu04120","ECB-GENEPAGE-23041963"
"9352","spu04141","ECB-GENEPAGE-23041963"
"9353","spu04120","ECB-GENEPAGE-23107656"
"9354","spu04144","ECB-GENEPAGE-23117536"
"9355","spu01100","ECB-GENEPAGE-23050874"
"9356","spu00280","ECB-GENEPAGE-23050874"
"9357","spu03013","ECB-GENEPAGE-23134876"
"9358","spu01100","ECB-GENEPAGE-23083126"
"9359","spu00230","ECB-GENEPAGE-23083126"
"9360","spu00520","ECB-GENEPAGE-23049699"
"9361","spu01100","ECB-GENEPAGE-23049699"
"9362","spu00310","ECB-GENEPAGE-23097951"
"9363","spu00640","ECB-GENEPAGE-23097951"
"9364","spu01100","ECB-GENEPAGE-23097951"
"9365","spu00410","ECB-GENEPAGE-23097951"
"9366","spu00280","ECB-GENEPAGE-23097951"
"9367","spu00380","ECB-GENEPAGE-23097951"
"9368","spu00071","ECB-GENEPAGE-23097951"
"9369","spu00650","ECB-GENEPAGE-23097951"
"9370","spu04146","ECB-GENEPAGE-23097951"
"9371","spu01212","ECB-GENEPAGE-23097951"
"9372","spu00190","ECB-GENEPAGE-23075843"
"9373","spu04145","ECB-GENEPAGE-23075843"
"9374","spu01100","ECB-GENEPAGE-23075843"
"9375","spu04145","ECB-GENEPAGE-23130024"
"9376","spu00190","ECB-GENEPAGE-23150223"
"9377","spu01100","ECB-GENEPAGE-23150223"
"9378","spu01040","ECB-GENEPAGE-23179612"
"9379","spu00062","ECB-GENEPAGE-23179612"
"9380","spu01100","ECB-GENEPAGE-23179612"
"9381","spu00230","ECB-GENEPAGE-23127258"
"9382","spu01100","ECB-GENEPAGE-23127258"
"9383","spu00760","ECB-GENEPAGE-23127258"
"9384","spu00240","ECB-GENEPAGE-23127258"
"9385","spu01100","ECB-GENEPAGE-23011572"
"9386","spu00534","ECB-GENEPAGE-23011572"
"9387","spu00532","ECB-GENEPAGE-23011572"
"9388","spu01100","ECB-GENEPAGE-23193420"
"9389","spu00670","ECB-GENEPAGE-23193420"
"9390","spu03010","ECB-GENEPAGE-23186612"
"9391","spu00600","ECB-GENEPAGE-23030816"
"9392","spu00565","ECB-GENEPAGE-23030816"
"9393","spu01100","ECB-GENEPAGE-23030816"
"9394","spu04080","ECB-GENEPAGE-23080794"
"9395","spu00983","ECB-GENEPAGE-23106315"
"9396","spu03460","ECB-GENEPAGE-23149337"
"9397","spu04120","ECB-GENEPAGE-23113574"
"9398","spu04146","ECB-GENEPAGE-23126281"
"9399","spu00410","ECB-GENEPAGE-23126281"
"9400","spu01100","ECB-GENEPAGE-23126281"
"9401","spu00640","ECB-GENEPAGE-23126281"
"9402","spu00480","ECB-GENEPAGE-23154130"
"9403","spu00982","ECB-GENEPAGE-23154130"
"9404","spu00980","ECB-GENEPAGE-23154130"
"9405","spu01100","ECB-GENEPAGE-23154130"
"9406","spu00983","ECB-GENEPAGE-23154130"
"9407","spu04145","ECB-GENEPAGE-23169667"
"9408","spu04144","ECB-GENEPAGE-23060584"
"9409","spu01230","ECB-GENEPAGE-23157933"
"9410","spu00630","ECB-GENEPAGE-23157933"
"9411","spu01200","ECB-GENEPAGE-23157933"
"9412","spu00670","ECB-GENEPAGE-23157933"
"9413","spu00260","ECB-GENEPAGE-23157933"
"9414","spu01240","ECB-GENEPAGE-23157933"
"9415","spu01100","ECB-GENEPAGE-23157933"
"9416","spu01230","ECB-GENEPAGE-23024767"
"9417","spu01100","ECB-GENEPAGE-23024767"
"9418","spu00910","ECB-GENEPAGE-23024767"
"9419","spu00250","ECB-GENEPAGE-23024767"
"9420","spu01100","ECB-GENEPAGE-23151308"
"9421","spu00563","ECB-GENEPAGE-23151308"
"9422","spu00600","ECB-GENEPAGE-23041170"
"9423","spu04142","ECB-GENEPAGE-23041170"
"9424","spu01100","ECB-GENEPAGE-23185683"
"9425","spu00601","ECB-GENEPAGE-23185683"
"9426","spu00513","ECB-GENEPAGE-23185683"
"9427","spu00515","ECB-GENEPAGE-23185683"
"9428","spu00533","ECB-GENEPAGE-23185683"
"9429","spu00514","ECB-GENEPAGE-23185683"
"9430","spu00980","ECB-GENEPAGE-23038857"
"9431","spu00480","ECB-GENEPAGE-23038857"
"9432","spu01100","ECB-GENEPAGE-23038857"
"9433","spu00590","ECB-GENEPAGE-23038857"
"9434","spu00982","ECB-GENEPAGE-23038857"
"9435","spu03010","ECB-GENEPAGE-23143312"
"9436","spu01212","ECB-GENEPAGE-23155351"
"9437","spu01100","ECB-GENEPAGE-23155351"
"9438","spu00061","ECB-GENEPAGE-23155351"
"9439","spu03008","ECB-GENEPAGE-23188737"
"9440","spu00532","ECB-GENEPAGE-23162948"
"9441","spu01240","ECB-GENEPAGE-23174616"
"9442","spu00380","ECB-GENEPAGE-23174616"
"9443","spu01100","ECB-GENEPAGE-23174616"
"9444","spu00983","ECB-GENEPAGE-23105305"
"9445","spu00562","ECB-GENEPAGE-23084274"
"9446","spu01100","ECB-GENEPAGE-23084274"
"9447","spu04150","ECB-GENEPAGE-23084274"
"9448","spu04068","ECB-GENEPAGE-23084274"
"9449","spu04140","ECB-GENEPAGE-23084274"
"9450","spu04070","ECB-GENEPAGE-23084274"
"9451","spu03060","ECB-GENEPAGE-23146181"
"9452","spu02010","ECB-GENEPAGE-23027887"
"9453","spu03040","ECB-GENEPAGE-23153880"
"9454","spu04142","ECB-GENEPAGE-23159945"
"9455","spu00590","ECB-GENEPAGE-23036550"
"9456","spu00480","ECB-GENEPAGE-23036550"
"9457","spu00982","ECB-GENEPAGE-23036550"
"9458","spu01100","ECB-GENEPAGE-23036550"
"9459","spu00980","ECB-GENEPAGE-23036550"
"9460","spu00051","ECB-GENEPAGE-23058958"
"9461","spu01100","ECB-GENEPAGE-23058958"
"9462","spu00532","ECB-GENEPAGE-23043335"
"9463","spu00980","ECB-GENEPAGE-23028917"
"9464","spu00480","ECB-GENEPAGE-23028917"
"9465","spu01100","ECB-GENEPAGE-23028917"
"9466","spu00982","ECB-GENEPAGE-23028917"
"9467","spu00983","ECB-GENEPAGE-23028917"
"9468","spu00230","ECB-GENEPAGE-23188206"
"9469","spu01100","ECB-GENEPAGE-23188206"
"9470","spu03040","ECB-GENEPAGE-23036399"
"9471","spu03013","ECB-GENEPAGE-23186941"
"9472","spu04080","ECB-GENEPAGE-23146609"
"9473","spu03040","ECB-GENEPAGE-23100590"
"9474","spu00053","ECB-GENEPAGE-23061804"
"9475","spu01240","ECB-GENEPAGE-23061804"
"9476","spu00030","ECB-GENEPAGE-23061804"
"9477","spu01200","ECB-GENEPAGE-23061804"
"9478","spu01100","ECB-GENEPAGE-23061804"
"9479","spu00380","ECB-GENEPAGE-23069645"
"9480","spu01240","ECB-GENEPAGE-23069645"
"9481","spu01100","ECB-GENEPAGE-23069645"
"9482","spu03460","ECB-GENEPAGE-23192116"
"9483","spu03460","ECB-GENEPAGE-23148721"
"9484","spu04120","ECB-GENEPAGE-23148721"
"9485","spu00565","ECB-GENEPAGE-23105395"
"9486","spu01100","ECB-GENEPAGE-23105395"
"9487","spu00600","ECB-GENEPAGE-23105395"
"9488","spu01100","ECB-GENEPAGE-23084459"
"9489","spu00590","ECB-GENEPAGE-23084459"
"9490","spu04080","ECB-GENEPAGE-23025601"
"9491","spu04080","ECB-GENEPAGE-23190271"
"9492","spu04150","ECB-GENEPAGE-23068596"
"9493","spu04310","ECB-GENEPAGE-23068596"
"9494","spu04070","ECB-GENEPAGE-23068596"
"9495","spu01100","ECB-GENEPAGE-23054390"
"9496","spu00500","ECB-GENEPAGE-23054390"
"9497","spu00980","ECB-GENEPAGE-23041902"
"9498","spu00982","ECB-GENEPAGE-23041902"
"9499","spu00480","ECB-GENEPAGE-23041902"
"9500","spu01100","ECB-GENEPAGE-23041902"
"9501","spu00590","ECB-GENEPAGE-23041902"
"9502","spu01100","ECB-GENEPAGE-23191132"
"9503","spu00500","ECB-GENEPAGE-23191132"
"9504","spu04142","ECB-GENEPAGE-23134568"
"9505","spu02010","ECB-GENEPAGE-23116776"
"9506","spu03013","ECB-GENEPAGE-23061431"
"9507","spu03450","ECB-GENEPAGE-23157059"
"9508","spu02010","ECB-GENEPAGE-23149265"
"9509","spu04120","ECB-GENEPAGE-23112072"
"9510","spu04141","ECB-GENEPAGE-23112072"
"9511","spu04120","ECB-GENEPAGE-23140721"
"9512","spu03050","ECB-GENEPAGE-23141805"
"9513","spu01100","ECB-GENEPAGE-23181371"
"9514","spu00190","ECB-GENEPAGE-23181371"
"9515","spu04145","ECB-GENEPAGE-23172016"
"9516","spu04141","ECB-GENEPAGE-23172016"
"9517","spu03060","ECB-GENEPAGE-23172016"
"9518","spu01100","ECB-GENEPAGE-23151494"
"9519","spu00563","ECB-GENEPAGE-23151494"
"9520","spu00512","ECB-GENEPAGE-23098990"
"9521","spu00514","ECB-GENEPAGE-23098990"
"9522","spu01100","ECB-GENEPAGE-23098990"
"9523","spu01100","ECB-GENEPAGE-23094429"
"9524","spu04120","ECB-GENEPAGE-23109563"
"9525","spu03050","ECB-GENEPAGE-23149365"
"9526","spu03008","ECB-GENEPAGE-23123482"
"9527","spu03440","ECB-GENEPAGE-23020423"
"9528","spu04120","ECB-GENEPAGE-23020423"
"9529","spu03460","ECB-GENEPAGE-23020423"
"9530","spu00592","ECB-GENEPAGE-23191308"
"9531","spu00590","ECB-GENEPAGE-23191308"
"9532","spu01100","ECB-GENEPAGE-23191308"
"9533","spu00564","ECB-GENEPAGE-23191308"
"9534","spu00565","ECB-GENEPAGE-23191308"
"9535","spu04120","ECB-GENEPAGE-23153047"
"9536","spu04080","ECB-GENEPAGE-23078400"
"9537","spu04144","ECB-GENEPAGE-23038418"
"9538","spu03460","ECB-GENEPAGE-23171040"
"9539","spu00511","ECB-GENEPAGE-23091131"
"9540","spu00600","ECB-GENEPAGE-23091131"
"9541","spu01100","ECB-GENEPAGE-23091131"
"9542","spu04142","ECB-GENEPAGE-23173106"
"9543","spu00450","ECB-GENEPAGE-23166834"
"9544","spu03015","ECB-GENEPAGE-23162513"
"9545","spu03013","ECB-GENEPAGE-23162513"
"9546","spu00970","ECB-GENEPAGE-23096863"
"9547","spu02010","ECB-GENEPAGE-23054504"
"9548","spu03040","ECB-GENEPAGE-23140452"
"9549","spu01100","ECB-GENEPAGE-23015700"
"9550","spu00230","ECB-GENEPAGE-23015700"
"9551","spu00512","ECB-GENEPAGE-23183847"
"9552","spu01100","ECB-GENEPAGE-23183847"
"9553","spu03010","ECB-GENEPAGE-23177988"
"9554","spu00480","ECB-GENEPAGE-23126341"
"9555","spu01100","ECB-GENEPAGE-23126341"
"9556","spu04144","ECB-GENEPAGE-23117454"
"9557","spu04142","ECB-GENEPAGE-23106199"
"9558","spu01100","ECB-GENEPAGE-23102924"
"9559","spu00512","ECB-GENEPAGE-23102924"
"9560","spu00514","ECB-GENEPAGE-23102924"
"9561","spu04130","ECB-GENEPAGE-23106538"
"9562","spu01230","ECB-GENEPAGE-23100928"
"9563","spu00250","ECB-GENEPAGE-23100928"
"9564","spu01100","ECB-GENEPAGE-23100928"
"9565","spu00970","ECB-GENEPAGE-23193721"
"9566","spu00830","ECB-GENEPAGE-23150276"
"9567","spu00860","ECB-GENEPAGE-23150276"
"9568","spu01100","ECB-GENEPAGE-23150276"
"9569","spu01240","ECB-GENEPAGE-23150276"
"9570","spu00053","ECB-GENEPAGE-23150276"
"9571","spu00040","ECB-GENEPAGE-23150276"
"9572","spu00982","ECB-GENEPAGE-23150276"
"9573","spu00980","ECB-GENEPAGE-23150276"
"9574","spu00983","ECB-GENEPAGE-23150276"
"9575","spu04145","ECB-GENEPAGE-23082985"
"9576","spu01100","ECB-GENEPAGE-23146033"
"9577","spu00052","ECB-GENEPAGE-23146033"
"9578","spu00010","ECB-GENEPAGE-23146033"
"9579","spu00511","ECB-GENEPAGE-23037552"
"9580","spu04142","ECB-GENEPAGE-23037552"
"9581","spu04150","ECB-GENEPAGE-23192592"
"9582","spu04068","ECB-GENEPAGE-23192592"
"9583","spu03430","ECB-GENEPAGE-23192794"
"9584","spu04144","ECB-GENEPAGE-23079666"
"9585","spu04144","ECB-GENEPAGE-23015663"
"9586","spu00230","ECB-GENEPAGE-23194645"
"9587","spu01100","ECB-GENEPAGE-23194645"
"9588","spu00240","ECB-GENEPAGE-23194645"
"9589","spu04080","ECB-GENEPAGE-23172784"
"9590","spu04145","ECB-GENEPAGE-23082605"
"9591","spu04068","ECB-GENEPAGE-23061244"
"9592","spu00511","ECB-GENEPAGE-23148190"
"9593","spu04137","ECB-GENEPAGE-23050548"
"9594","spu04120","ECB-GENEPAGE-23024109"
"9595","spu04120","ECB-GENEPAGE-23097219"
"9596","spu04144","ECB-GENEPAGE-23075814"
"9597","spu04146","ECB-GENEPAGE-23176961"
"9598","spu04145","ECB-GENEPAGE-23079088"
"9599","spu03040","ECB-GENEPAGE-23047158"
"9600","spu00983","ECB-GENEPAGE-23113641"
"9601","spu00230","ECB-GENEPAGE-23113641"
"9602","spu01100","ECB-GENEPAGE-23113641"
"9603","spu04146","ECB-GENEPAGE-23113641"
"9604","spu00232","ECB-GENEPAGE-23113641"
"9605","spu03010","ECB-GENEPAGE-23181152"
"9606","spu03013","ECB-GENEPAGE-23160154"
"9607","spu03060","ECB-GENEPAGE-23080423"
"9608","spu04080","ECB-GENEPAGE-23098338"
"9609","spu01100","ECB-GENEPAGE-23132794"
"9610","spu00190","ECB-GENEPAGE-23132794"
"9611","spu00100","ECB-GENEPAGE-23063332"
"9612","spu01100","ECB-GENEPAGE-23063332"
"9613","spu00970","ECB-GENEPAGE-23118487"
"9614","spu04144","ECB-GENEPAGE-23020008"
"9615","spu00983","ECB-GENEPAGE-23111124"
"9616","spu00980","ECB-GENEPAGE-23111124"
"9617","spu01100","ECB-GENEPAGE-23111124"
"9618","spu00982","ECB-GENEPAGE-23111124"
"9619","spu00480","ECB-GENEPAGE-23111124"
"9620","spu03030","ECB-GENEPAGE-23053692"
"9621","spu04120","ECB-GENEPAGE-23154296"
"9622","spu01100","ECB-GENEPAGE-23129536"
"9623","spu00330","ECB-GENEPAGE-23129536"
"9624","spu00270","ECB-GENEPAGE-23129536"
"9625","spu04080","ECB-GENEPAGE-23123499"
"9626","spu04068","ECB-GENEPAGE-23123499"
"9627","spu02010","ECB-GENEPAGE-23084175"
"9628","spu01100","ECB-GENEPAGE-23024280"
"9629","spu00230","ECB-GENEPAGE-23024280"
"9630","spu04080","ECB-GENEPAGE-23191014"
"9631","spu03040","ECB-GENEPAGE-23107380"
"9632","spu00280","ECB-GENEPAGE-23177765"
"9633","spu00650","ECB-GENEPAGE-23177765"
"9634","spu00072","ECB-GENEPAGE-23177765"
"9635","spu04146","ECB-GENEPAGE-23177765"
"9636","spu01100","ECB-GENEPAGE-23177765"
"9637","spu04310","ECB-GENEPAGE-23071426"
"9638","spu04144","ECB-GENEPAGE-23123258"
"9639","spu03040","ECB-GENEPAGE-23101095"
"9640","spu04068","ECB-GENEPAGE-23101737"
"9641","spu01230","ECB-GENEPAGE-23020330"
"9642","spu00250","ECB-GENEPAGE-23020330"
"9643","spu01100","ECB-GENEPAGE-23020330"
"9644","spu01100","ECB-GENEPAGE-23094386"
"9645","spu00230","ECB-GENEPAGE-23094386"
"9646","spu00410","ECB-GENEPAGE-23115809"
"9647","spu00071","ECB-GENEPAGE-23115809"
"9648","spu00053","ECB-GENEPAGE-23115809"
"9649","spu00561","ECB-GENEPAGE-23115809"
"9650","spu00280","ECB-GENEPAGE-23115809"
"9651","spu00380","ECB-GENEPAGE-23115809"
"9652","spu01100","ECB-GENEPAGE-23115809"
"9653","spu00770","ECB-GENEPAGE-23115809"
"9654","spu00340","ECB-GENEPAGE-23115809"
"9655","spu01240","ECB-GENEPAGE-23115809"
"9656","spu00620","ECB-GENEPAGE-23115809"
"9657","spu00010","ECB-GENEPAGE-23115809"
"9658","spu00310","ECB-GENEPAGE-23115809"
"9659","spu00330","ECB-GENEPAGE-23115809"
"9660","spu01100","ECB-GENEPAGE-23194739"
"9661","spu00230","ECB-GENEPAGE-23194739"
"9662","spu00240","ECB-GENEPAGE-23194739"
"9663","spu03040","ECB-GENEPAGE-23101715"
"9664","spu00100","ECB-GENEPAGE-23063608"
"9665","spu01100","ECB-GENEPAGE-23063608"
"9666","spu00380","ECB-GENEPAGE-23110839"
"9667","spu00350","ECB-GENEPAGE-23110839"
"9668","spu01100","ECB-GENEPAGE-23110839"
"9669","spu00360","ECB-GENEPAGE-23110839"
"9670","spu03030","ECB-GENEPAGE-23110244"
"9671","spu03440","ECB-GENEPAGE-23110244"
"9672","spu03430","ECB-GENEPAGE-23110244"
"9673","spu03420","ECB-GENEPAGE-23110244"
"9674","spu03460","ECB-GENEPAGE-23110244"
"9675","spu00562","ECB-GENEPAGE-23053472"
"9676","spu01100","ECB-GENEPAGE-23053472"
"9677","spu04070","ECB-GENEPAGE-23053472"
"9678","spu01100","ECB-GENEPAGE-23131500"
"9679","spu00592","ECB-GENEPAGE-23131500"
"9680","spu00590","ECB-GENEPAGE-23131500"
"9681","spu00565","ECB-GENEPAGE-23131500"
"9682","spu00564","ECB-GENEPAGE-23131500"
"9683","spu01100","ECB-GENEPAGE-23136164"
"9684","spu00592","ECB-GENEPAGE-23136164"
"9685","spu00590","ECB-GENEPAGE-23136164"
"9686","spu00564","ECB-GENEPAGE-23136164"
"9687","spu00565","ECB-GENEPAGE-23136164"
"9688","spu03450","ECB-GENEPAGE-23181331"
"9689","spu03030","ECB-GENEPAGE-23181331"
"9690","spu03410","ECB-GENEPAGE-23181331"
"9691","spu00520","ECB-GENEPAGE-23046883"
"9692","spu00051","ECB-GENEPAGE-23046883"
"9693","spu01100","ECB-GENEPAGE-23046883"
"9694","spu00561","ECB-GENEPAGE-23141154"
"9695","spu01100","ECB-GENEPAGE-23141154"
"9696","spu00564","ECB-GENEPAGE-23141154"
"9697","spu00604","ECB-GENEPAGE-23043200"
"9698","spu01100","ECB-GENEPAGE-23043200"
"9699","spu00512","ECB-GENEPAGE-23043200"
"9700","spu04145","ECB-GENEPAGE-23156807"
"9701","spu04145","ECB-GENEPAGE-23124118"
"9702","spu03050","ECB-GENEPAGE-23025216"
"9703","spu03018","ECB-GENEPAGE-23135668"
"9704","spu00520","ECB-GENEPAGE-23018337"
"9705","spu04512","ECB-GENEPAGE-23139988"
"9706","spu02010","ECB-GENEPAGE-23080888"
"9707","spu04080","ECB-GENEPAGE-23076284"
"9708","spu00534","ECB-GENEPAGE-23105323"
"9709","spu03018","ECB-GENEPAGE-23022442"
"9710","spu01100","ECB-GENEPAGE-23113157"
"9711","spu00360","ECB-GENEPAGE-23113157"
"9712","spu00350","ECB-GENEPAGE-23113157"
"9713","spu00860","ECB-GENEPAGE-23061487"
"9714","spu04142","ECB-GENEPAGE-23122930"
"9715","spu03040","ECB-GENEPAGE-23187660"
"9716","spu03018","ECB-GENEPAGE-23156558"
"9717","spu04080","ECB-GENEPAGE-23128619"
"9718","spu04145","ECB-GENEPAGE-23125696"
"9719","spu04122","ECB-GENEPAGE-23147303"
"9720","spu01100","ECB-GENEPAGE-23050212"
"9721","spu01200","ECB-GENEPAGE-23050212"
"9722","spu01100","ECB-GENEPAGE-23059227"
"9723","spu00520","ECB-GENEPAGE-23059227"
"9724","spu01100","ECB-GENEPAGE-23154111"
"9725","spu00330","ECB-GENEPAGE-23154111"
"9726","spu03430","ECB-GENEPAGE-23152122"
"9727","spu03460","ECB-GENEPAGE-23165433"
"9728","spu04120","ECB-GENEPAGE-23049438"
"9729","spu01100","ECB-GENEPAGE-23079258"
"9730","spu00561","ECB-GENEPAGE-23079258"
"9731","spu00270","ECB-GENEPAGE-23015128"
"9732","spu01100","ECB-GENEPAGE-23015128"
"9733","spu04122","ECB-GENEPAGE-23015128"
"9734","spu00920","ECB-GENEPAGE-23015128"
"9735","spu01100","ECB-GENEPAGE-23088635"
"9736","spu00830","ECB-GENEPAGE-23088635"
"9737","spu03018","ECB-GENEPAGE-23083387"
"9738","spu00760","ECB-GENEPAGE-23015240"
"9739","spu01100","ECB-GENEPAGE-23015240"
"9740","spu04080","ECB-GENEPAGE-23073687"
"9741","spu03013","ECB-GENEPAGE-23132057"
